page,published_date,price,area,price_per_m2,bedroom,wc,location,home_type,legal_status,furniture
202,29/10/2025,28.5,60.0,475.0,5.0,5.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
202,29/10/2025,7.5,72.6,103.31,2.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
202,29/10/2025,50.0,70.0,714.29,,,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,
202,29/10/2025,5.5,47.0,117.02,1.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
202,29/10/2025,26.0,62.0,419.36,7.0,7.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
202,29/10/2025,9.0,94.0,95.74,3.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
202,29/10/2025,8.9,40.0,222.5,,,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,Full nội thất.
202,29/10/2025,12.2,40.0,305.0,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
202,29/10/2025,2.68,105.0,25.5,,,"Long Biên, Hà Nội",đất,Hợp đồng mua bán,
202,29/10/2025,30.5,100.0,305.0,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
202,29/10/2025,19.0,676.0,28.11,,,"Sóc Sơn, Hà Nội",đất,,
202,29/10/2025,29.6,56.0,528.57,,,"Ba Đình, Hà Nội",nhà riêng,,
202,29/10/2025,21.5,104.0,206.73,24.0,24.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
202,29/10/2025,31.7,124.4,254.82,,,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
202,29/10/2025,5.98,25.0,239.2,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
202,29/10/2025,20.0,100.0,200.0,1.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
202,29/10/2025,15.0,72.0,208.33,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
202,29/10/2025,45.0,133.0,338.35,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
203,29/10/2025,26.0,62.0,419.36,7.0,7.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
203,29/10/2025,9.0,94.0,95.74,3.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
203,29/10/2025,8.9,40.0,222.5,,,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,Full nội thất.
203,29/10/2025,12.2,40.0,305.0,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
203,29/10/2025,2.68,105.0,25.5,,,"Long Biên, Hà Nội",đất,Hợp đồng mua bán,
203,29/10/2025,30.5,100.0,305.0,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
203,29/10/2025,19.0,676.0,28.11,,,"Sóc Sơn, Hà Nội",đất,,
203,29/10/2025,29.6,56.0,528.57,,,"Ba Đình, Hà Nội",nhà riêng,,
203,29/10/2025,21.5,104.0,206.73,24.0,24.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
203,29/10/2025,31.7,124.4,254.82,,,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
203,29/10/2025,5.98,25.0,239.2,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
203,29/10/2025,20.0,100.0,200.0,1.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
203,29/10/2025,15.0,72.0,208.33,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
203,29/10/2025,45.0,133.0,338.35,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
203,29/10/2025,12.2,133.0,91.73,3.0,2.0,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
203,29/10/2025,70.0,122.0,573.77,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
203,29/10/2025,20.0,74.0,270.27,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
203,29/10/2025,10.0,85.0,117.65,3.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
203,29/10/2025,29.0,110.0,263.64,,,"Tây Hồ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
203,29/10/2025,5.75,76.0,75.66,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ,Full đồ đẹp.
204,29/10/2025,5.98,25.0,239.2,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
204,29/10/2025,20.0,100.0,200.0,1.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
204,29/10/2025,15.0,72.0,208.33,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
204,29/10/2025,45.0,133.0,338.35,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
204,29/10/2025,12.2,133.0,91.73,3.0,2.0,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
204,29/10/2025,70.0,122.0,573.77,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
204,29/10/2025,20.0,74.0,270.27,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
204,29/10/2025,10.0,85.0,117.65,3.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
204,29/10/2025,29.0,110.0,263.64,,,"Tây Hồ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
204,29/10/2025,5.75,76.0,75.66,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ,Full đồ đẹp.
204,29/10/2025,4.28,42.9,99.77,1.0,1.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
204,29/10/2025,45.0,112.0,401.79,6.0,6.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
204,29/10/2025,29.8,80.0,372.5,2.0,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
204,29/10/2025,3.12,80.0,39.0,,,"Long Biên, Hà Nội",nhà riêng,Hợp đồng mua bán,
204,29/10/2025,41.5,161.0,257.76,5.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
204,29/10/2025,1.92,45.6,42.0,1.0,,"Thạch Thất, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
204,29/10/2025,8.35,32.0,260.94,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,
204,29/10/2025,11.3,113.0,100.0,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
204,29/10/2025,13.2,109.3,120.77,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
204,29/10/2025,10.5,77.0,136.36,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,10.0,85.0,117.65,3.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,29.0,110.0,263.64,,,"Tây Hồ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
205,29/10/2025,5.75,76.0,75.66,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ,Full đồ đẹp.
205,29/10/2025,4.28,42.9,99.77,1.0,1.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,45.0,112.0,401.79,6.0,6.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,29.8,80.0,372.5,2.0,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,3.12,80.0,39.0,,,"Long Biên, Hà Nội",nhà riêng,Hợp đồng mua bán,
205,29/10/2025,41.5,161.0,257.76,5.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
205,29/10/2025,1.92,45.6,42.0,1.0,,"Thạch Thất, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
205,29/10/2025,8.35,32.0,260.94,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,
205,29/10/2025,11.3,113.0,100.0,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,13.2,109.3,120.77,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
205,29/10/2025,10.5,77.0,136.36,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,13.0,109.0,119.27,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,68.0,127.0,535.43,,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,10.6,75.7,140.03,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Có sổ.,Nội thất: Full như ảnh.
205,29/10/2025,7.9,41.0,192.68,7.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
205,29/10/2025,4.35,62.7,69.38,2.0,2.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Full nội thất.
205,29/10/2025,15.5,46.0,336.96,,,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
205,29/10/2025,3.45,48.0,71.88,1.0,1.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,20.0,74.0,270.27,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
206,29/10/2025,10.0,85.0,117.65,3.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,29.0,110.0,263.64,,,"Tây Hồ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
206,29/10/2025,5.75,76.0,75.66,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ,Full đồ đẹp.
206,29/10/2025,4.28,42.9,99.77,1.0,1.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,45.0,112.0,401.79,6.0,6.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,29.8,80.0,372.5,2.0,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,3.12,80.0,39.0,,,"Long Biên, Hà Nội",nhà riêng,Hợp đồng mua bán,
206,29/10/2025,41.5,161.0,257.76,5.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
206,29/10/2025,1.92,45.6,42.0,1.0,,"Thạch Thất, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
206,29/10/2025,8.35,32.0,260.94,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,
206,29/10/2025,11.3,113.0,100.0,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,13.2,109.3,120.77,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
206,29/10/2025,10.5,77.0,136.36,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,13.0,109.0,119.27,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,68.0,127.0,535.43,,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
206,29/10/2025,10.6,75.7,140.03,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Có sổ.,Nội thất: Full như ảnh.
206,29/10/2025,7.9,41.0,192.68,7.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
206,29/10/2025,4.35,62.7,69.38,2.0,2.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Full nội thất.
206,29/10/2025,15.5,46.0,336.96,,,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,15.0,72.0,208.33,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
207,29/10/2025,45.0,133.0,338.35,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
207,29/10/2025,12.2,133.0,91.73,3.0,2.0,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,70.0,122.0,573.77,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
207,29/10/2025,20.0,74.0,270.27,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
207,29/10/2025,10.0,85.0,117.65,3.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,29.0,110.0,263.64,,,"Tây Hồ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
207,29/10/2025,5.75,76.0,75.66,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ,Full đồ đẹp.
207,29/10/2025,4.28,42.9,99.77,1.0,1.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,45.0,112.0,401.79,6.0,6.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,29.8,80.0,372.5,2.0,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,3.12,80.0,39.0,,,"Long Biên, Hà Nội",nhà riêng,Hợp đồng mua bán,
207,29/10/2025,41.5,161.0,257.76,5.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
207,29/10/2025,1.92,45.6,42.0,1.0,,"Thạch Thất, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
207,29/10/2025,8.35,32.0,260.94,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,
207,29/10/2025,11.3,113.0,100.0,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,13.2,109.3,120.77,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
207,29/10/2025,10.5,77.0,136.36,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,13.0,109.0,119.27,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
207,29/10/2025,68.0,127.0,535.43,,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,5.75,76.0,75.66,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ,Full đồ đẹp.
208,29/10/2025,4.28,42.9,99.77,1.0,1.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,45.0,112.0,401.79,6.0,6.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,29.8,80.0,372.5,2.0,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,3.12,80.0,39.0,,,"Long Biên, Hà Nội",nhà riêng,Hợp đồng mua bán,
208,29/10/2025,41.5,161.0,257.76,5.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
208,29/10/2025,1.92,45.6,42.0,1.0,,"Thạch Thất, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
208,29/10/2025,8.35,32.0,260.94,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,
208,29/10/2025,11.3,113.0,100.0,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,13.2,109.3,120.77,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Đầy đủ
208,29/10/2025,10.5,77.0,136.36,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,13.0,109.0,119.27,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,68.0,127.0,535.43,,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,10.6,75.7,140.03,2.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Có sổ.,Nội thất: Full như ảnh.
208,29/10/2025,7.9,41.0,192.68,7.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
208,29/10/2025,4.35,62.7,69.38,2.0,2.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Full nội thất.
208,29/10/2025,15.5,46.0,336.96,,,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,3.45,48.0,71.88,1.0,1.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
208,29/10/2025,19.2,90.0,213.33,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
208,29/10/2025,4.05,49.0,82.65,1.0,1.0,"Gia Lâm, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
209,29/10/2025,21.5,104.0,206.73,24.0,24.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
209,29/10/2025,31.7,124.4,254.82,,,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
209,29/10/2025,5.98,25.0,239.2,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
209,29/10/2025,20.0,100.0,200.0,1.0,3.0,"Bắc Từ Liêm, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
209,29/10/2025,15.0,72.0,208.33,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
209,29/10/2025,45.0,133.0,338.35,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
209,29/10/2025,12.2,133.0,91.73,3.0,2.0,"Đống Đa, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
209,29/10/2025,70.0,122.0,573.77,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
209,29/10/2025,20.0,74.0,270.27,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
209,29/10/2025,10.0,85.0,117.65,3.0,2.0,"Thanh Xuân, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
209,29/10/2025,29.0,110.0,263.64,,,"Tây Hồ, Hà Nội",đất,Sổ đỏ/ Sổ hồng,
209,29/10/2025,5.75,76.0,75.66,2.0,2.0,"Hoàng Mai, Hà Nội",căn hộ chung cư,Sổ đỏ,Full đồ đẹp.
209,29/10/2025,4.28,42.9,99.77,1.0,1.0,"Hà Đông, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
209,29/10/2025,45.0,112.0,401.79,6.0,6.0,"Tây Hồ, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
209,29/10/2025,29.8,80.0,372.5,2.0,,"Hai Bà Trưng, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,Đầy đủ
209,29/10/2025,3.12,80.0,39.0,,,"Long Biên, Hà Nội",nhà riêng,Hợp đồng mua bán,
209,29/10/2025,41.5,161.0,257.76,5.0,5.0,"Tây Hồ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Cơ bản
209,29/10/2025,1.92,45.6,42.0,1.0,,"Thạch Thất, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Cơ bản
209,29/10/2025,8.35,32.0,260.94,3.0,4.0,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,
209,29/10/2025,11.3,113.0,100.0,3.0,2.0,"Cầu Giấy, Hà Nội",căn hộ chung cư,Sổ đỏ/ Sổ hồng,Đầy đủ
210,29/10/2025,41.5,130.0,319.23,4.0,,"Hà Đông, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
210,29/10/2025,13.6,40.0,340.0,6.0,5.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
210,29/10/2025,31.0,488.0,63.52,,,"Chương Mỹ, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,Đầy đủ
210,29/10/2025,55.0,349.0,157.59,5.0,4.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Không nội thất
210,29/10/2025,25.0,65.0,384.62,5.0,6.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
210,29/10/2025,30.0,85.0,352.94,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
210,29/10/2025,11.5,60.0,191.67,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
210,29/10/2025,2.95,80.0,36.88,,,"Long Biên, Hà Nội",đất,Hợp đồng mua bán,
210,29/10/2025,28.5,60.0,475.0,5.0,5.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
210,29/10/2025,7.5,72.6,103.31,2.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
210,29/10/2025,50.0,70.0,714.29,,,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,
210,29/10/2025,5.5,47.0,117.02,1.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
210,29/10/2025,26.0,62.0,419.36,7.0,7.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
210,29/10/2025,9.0,94.0,95.74,3.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
210,29/10/2025,8.9,40.0,222.5,,,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,Full nội thất.
210,29/10/2025,12.2,40.0,305.0,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
210,29/10/2025,2.68,105.0,25.5,,,"Long Biên, Hà Nội",đất,Hợp đồng mua bán,
210,29/10/2025,30.5,100.0,305.0,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
210,29/10/2025,19.0,676.0,28.11,,,"Sóc Sơn, Hà Nội",đất,,
210,29/10/2025,29.6,56.0,528.57,,,"Ba Đình, Hà Nội",nhà riêng,,
211,29/10/2025,55.0,349.0,157.59,5.0,4.0,"Tây Hồ, Hà Nội",căn hộ chung cư,Hợp đồng mua bán,Không nội thất
211,29/10/2025,25.0,65.0,384.62,5.0,6.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
211,29/10/2025,30.0,85.0,352.94,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
211,29/10/2025,11.5,60.0,191.67,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Cơ bản
211,29/10/2025,2.95,80.0,36.88,,,"Long Biên, Hà Nội",đất,Hợp đồng mua bán,
211,29/10/2025,28.5,60.0,475.0,5.0,5.0,"Ba Đình, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
211,29/10/2025,7.5,72.6,103.31,2.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
211,29/10/2025,50.0,70.0,714.29,,,"Cầu Giấy, Hà Nội",nhà mặt phố,Sổ đỏ/ Sổ hồng,
211,29/10/2025,5.5,47.0,117.02,1.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
211,29/10/2025,26.0,62.0,419.36,7.0,7.0,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
211,29/10/2025,9.0,94.0,95.74,3.0,,"Đông Anh, Hà Nội",căn hộ chung cư,,
211,29/10/2025,8.9,40.0,222.5,,,"Hoàng Mai, Hà Nội",nhà riêng,Sổ đỏ,Full nội thất.
211,29/10/2025,12.2,40.0,305.0,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
211,29/10/2025,2.68,105.0,25.5,,,"Long Biên, Hà Nội",đất,Hợp đồng mua bán,
211,29/10/2025,30.5,100.0,305.0,,,"Cầu Giấy, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,
211,29/10/2025,19.0,676.0,28.11,,,"Sóc Sơn, Hà Nội",đất,,
211,29/10/2025,29.6,56.0,528.57,,,"Ba Đình, Hà Nội",nhà riêng,,
211,29/10/2025,21.5,104.0,206.73,24.0,24.0,"Thanh Xuân, Hà Nội",nhà riêng,Sổ đỏ/ Sổ hồng,Đầy đủ
211,29/10/2025,31.7,124.4,254.82,,,"Gia Lâm, Hà Nội","nhà biệt thự, liền kề",Sổ đỏ/ Sổ hồng,
211,29/10/2025,5.98,25.0,239.2,,,"Hai Bà Trưng, Hà Nội",nhà riêng,,
